time,f,y
1.667500,33.383325,-0.043306
1.668000,33.393320,-0.047558
1.668500,33.403315,-0.049729
1.669000,33.413310,-0.049721
1.669500,33.423305,-0.047533
1.670000,33.433300,-0.043258
1.670500,33.443295,-0.037082
1.671000,33.453290,-0.029275
1.671500,33.463285,-0.020180
1.672000,33.473280,-0.010193
1.672500,33.483275,0.000244
1.673000,33.493270,0.010674
1.673500,33.503265,0.020637
1.674000,33.513260,0.029693
1.674500,33.523255,0.037441
1.675000,33.533250,0.043539
1.675500,33.543245,0.047716
1.676000,33.553240,0.049785
1.676500,33.563235,0.049653
1.677000,33.573230,0.047324
1.677500,33.583225,0.042899
1.678000,33.593220,0.036572
1.678500,33.603215,0.028623
1.679000,33.613210,0.019401
1.679500,33.623205,0.009316
1.680000,33.633200,-0.001186
1.680500,33.643195,-0.011638
1.681000,33.653190,-0.021576
1.681500,33.663185,-0.030557
1.682000,33.673180,-0.038181
1.682500,33.683175,-0.044106
1.683000,33.693170,-0.048067
1.683500,33.703165,-0.049887
1.684000,33.713160,-0.049481
1.684500,33.723155,-0.046865
1.685000,33.733150,-0.042156
1.685500,33.743145,-0.035561
1.686000,33.753140,-0.027374
1.686500,33.763135,-0.017959
1.687000,33.773130,-0.007738
1.687500,33.783125,0.002833
1.688000,33.793120,0.013280
1.688500,33.803115,0.023135
1.689000,33.813110,0.031954
1.689500,33.823105,0.039341
1.690000,33.833100,0.044962
1.690500,33.843095,0.048563
1.691000,33.853090,0.049981
1.691500,33.863085,0.049149
1.692000,33.873080,0.046103
1.692500,33.883075,0.040979
1.693000,33.893070,0.034005
1.693500,33.903065,0.025495
1.694000,33.913060,0.015832
1.694500,33.923055,0.005450
1.695000,33.933050,-0.005181
1.695500,33.943045,-0.015580
1.696000,33.953040,-0.025278
1.696500,33.963035,-0.033834
1.697000,33.973030,-0.040859
1.697500,33.983025,-0.046034
1.698000,33.993020,-0.049123
1.698500,34.003015,-0.049983
1.699000,34.013010,-0.048574
1.699500,34.023005,-0.044957
1.700000,34.033000,-0.039295
1.700500,34.042995,-0.031844
1.701000,34.052990,-0.022941
1.701500,34.062985,-0.012991
1.702000,34.072980,-0.002446
1.702500,34.082975,0.008214
1.703000,34.092970,0.018502
1.703500,34.102965,0.027948
1.704000,34.112960,0.036121
1.704500,34.122955,0.042645
1.705000,34.132950,0.047220
1.705500,34.142945,0.049636
1.706000,34.152940,0.049781
1.706500,34.162935,0.047644
1.707000,34.172930,0.043324
1.707500,34.182925,0.037014
1.708000,34.192920,0.029005
1.708500,34.202915,0.019661
1.709000,34.212910,0.009411
1.709500,34.222905,-0.001274
1.710000,34.232900,-0.011904
1.710500,34.242895,-0.021989
1.711000,34.252890,-0.031064
1.711500,34.262885,-0.038711
1.712000,34.272880,-0.044575
1.712500,34.282875,-0.048384
1.713000,34.292870,-0.049961
1.713500,34.302865,-0.049230
1.714000,34.312860,-0.046225
1.714500,34.322855,-0.041081
1.715000,34.332850,-0.034035
1.715500,34.342845,-0.025411
1.716000,34.352840,-0.015608
1.716500,34.362835,-0.005079
1.717000,34.372830,0.005689
1.717500,34.382825,0.016196
1.718000,34.392820,0.025955
1.718500,34.402815,0.034510
1.719000,34.412810,0.041463
1.719500,34.422805,0.046490
1.720000,34.432800,0.049355
1.720500,34.442795,0.049923
1.721000,34.452790,0.048165
1.721500,34.462785,0.044161
1.722000,34.472780,0.038096
1.722500,34.482775,0.030252
1.723000,34.492770,0.020992
1.723500,34.502765,0.010749
1.724000,34.512760,0.000001
1.724500,34.522755,-0.010751
1.725000,34.532750,-0.021003
1.725500,34.542745,-0.030273
1.726000,34.552740,-0.038128
1.726500,34.562735,-0.044197
1.727000,34.572730,-0.048195
1.727500,34.582725,-0.049931
1.728000,34.592720,-0.049323
1.728500,34.602715,-0.046397
1.729000,34.612710,-0.041288
1.729500,34.622705,-0.034235
1.730000,34.632700,-0.025568
1.730500,34.642695,-0.015695
1.731000,34.652690,-0.005079
1.731500,34.662685,0.005780
1.732000,34.672680,0.016369
1.732500,34.682675,0.026188
1.733000,34.692670,0.034772
1.733500,34.702665,0.041716
1.734000,34.712660,0.046689
1.734500,34.722655,0.049453
1.735000,34.732650,0.049877
1.735500,34.742645,0.047939
1.736000,34.752640,0.043727
1.736500,34.762635,0.037440
1.737000,34.772630,0.029374
1.737500,34.782625,0.019912
1.738000,34.792620,0.009501
1.738500,34.802615,-0.001365
1.739000,34.812610,-0.012169
1.739500,34.822605,-0.022397
1.740000,34.832600,-0.031561
1.740500,34.842595,-0.039224
1.741000,34.852590,-0.045019
1.741500,34.862585,-0.048669
1.742000,34.872580,-0.049996
1.742500,34.882575,-0.048936
1.743000,34.892570,-0.045538
1.743500,34.902565,-0.039961
1.744000,34.912560,-0.032471
1.744500,34.922555,-0.023425
1.745000,34.932550,-0.013254
1.745500,34.942545,-0.002446
1.746000,34.952540,0.008483
1.746500,34.962535,0.019009
1.747000,34.972530,0.028624
1.747500,34.982525,0.036868
1.748000,34.992520,0.043342
1.748500,35.002515,0.047734
1.749000,35.012510,0.049830
1.749500,35.022505,0.049529
1.750000,35.032500,0.046841
1.750500,35.042495,0.041896
1.751000,35.052490,0.034929
1.751500,35.062485,0.026274
1.752000,35.072480,0.016349
1.752500,35.082475,0.005631
1.753000,35.092470,-0.005362
1.753500,35.102465,-0.016098
1.754000,35.112460,-0.026059
1.754500,35.122455,-0.034761
1.755000,35.132450,-0.041782
1.755500,35.142445,-0.046779
1.756000,35.152440,-0.049509
1.756500,35.162435,-0.049838
1.757000,35.172430,-0.047747
1.757500,35.182425,-0.043336
1.758000,35.192420,-0.036817
1.758500,35.202415,-0.028506
1.759000,35.212410,-0.018806
1.759500,35.222405,-0.008187
1.760000,35.232400,0.002833
1.760500,35.242395,0.013719
1.761000,35.252390,0.023939
1.761500,35.262385,0.032993
1.762000,35.272380,0.040439
1.762500,35.282375,0.045911
1.763000,35.292370,0.049141
1.763500,35.302365,0.049968
1.764000,35.312360,0.048350
1.764500,35.322355,0.044364
1.765000,35.332350,0.038204
1.765500,35.342345,0.030169
1.766000,35.352340,0.020652
1.766500,35.362335,0.010119
1.767000,35.372330,-0.000913
1.767500,35.382325,-0.011904
1.768000,35.392320,-0.022313
1.768500,35.402315,-0.031627
1.769000,35.412310,-0.039387
1.769500,35.422305,-0.045210
1.770000,35.432300,-0.048808
1.770500,35.442295,-0.050000
1.771000,35.452290,-0.048726
1.771500,35.462285,-0.045047
1.772000,35.472280,-0.039143
1.772500,35.482275,-0.031303
1.773000,35.492270,-0.021914
1.773500,35.502265,-0.011438
1.774000,35.512260,-0.000393
1.774500,35.522255,0.010674
1.775000,35.532250,0.021216
1.775500,35.542245,0.030709
1.776000,35.552240,0.038681
1.776500,35.562235,0.044736
1.777000,35.572230,0.048571
1.777500,35.582225,0.049993
1.778000,35.592220,0.048931
1.778500,35.602215,0.045435
1.779000,35.612210,0.039676
1.779500,35.622205,0.031940
1.780000,35.632200,0.022611
1.780500,35.642195,0.012152
1.781000,35.652190,0.001084
1.781500,35.662185,-0.010042
1.782000,35.672180,-0.020669
1.782500,35.682175,-0.030266
1.783000,35.692170,-0.038353
1.783500,35.702165,-0.044523
1.784000,35.712160,-0.048467
1.784500,35.722155,-0.049986
1.785000,35.732150,-0.049000
1.785500,35.742145,-0.045557
1.786000,35.752140,-0.039829
1.786500,35.762135,-0.032100
1.787000,35.772130,-0.022757
1.787500,35.782125,-0.012268
1.788000,35.792120,-0.001159
1.788500,35.802115,0.010011
1.789000,35.812110,0.020680
1.789500,35.822105,0.030311
1.790000,35.832100,0.038417
1.790500,35.842095,0.044589
1.791000,35.852090,0.048513
1.791500,35.862085,0.049991
1.792000,35.872080,0.048944
1.792500,35.882075,0.045424
1.793000,35.892070,0.039607
1.793500,35.902065,0.031786
1.794000,35.912060,0.022353
1.794500,35.922055,0.011786
1.795000,35.932050,0.000619
1.795500,35.942045,-0.010582
1.796000,35.952040,-0.021250
1.796500,35.962035,-0.030843
1.797000,35.972030,-0.038871
1.797500,35.982025,-0.044928
1.798000,35.992020,-0.048702
1.798500,36.002015,-0.050000
1.799000,36.012010,-0.048754
1.799500,36.022005,-0.045025
1.800000,36.032000,-0.039002
1.800500,36.041995,-0.030989
1.801000,36.051990,-0.021393
1.801500,36.061985,-0.010703
1.802000,36.071980,0.000537
1.802500,36.081975,0.011752
1.803000,36.091970,0.022369
1.803500,36.101965,0.031846
1.804000,36.111960,0.039695
1.804500,36.121955,0.045514
1.805000,36.131950,0.049003
1.805500,36.141945,0.049982
1.806000,36.151940,0.048397
1.806500,36.161935,0.044329
1.807000,36.171930,0.037984
1.807500,36.181925,0.029686
1.808000,36.191920,0.019860
1.808500,36.201915,0.009010
1.809000,36.211910,-0.002307
1.809500,36.221905,-0.013508
1.810000,36.231900,-0.024016
1.810500,36.241895,-0.033289
1.811000,36.251890,-0.040848
1.811500,36.261885,-0.046302
1.812000,36.271880,-0.049367
1.812500,36.281875,-0.049883
1.813000,36.291870,-0.047821
1.813500,36.301865,-0.043286
1.814000,36.311860,-0.036510
1.814500,36.321855,-0.027842
1.815000,36.331850,-0.017730
1.815500,36.341845,-0.006697
1.816000,36.351840,0.004687
1.816500,36.361835,0.015831
1.817000,36.371830,0.026156
1.817500,36.381825,0.035125
1.818000,36.391820,0.042272
1.818500,36.401815,0.047222
1.819000,36.411810,0.049718
1.819500,36.421805,0.049626
1.820000,36.431800,0.046950
1.820500,36.441795,0.041827
1.821000,36.451790,0.034522
1.821500,36.461785,0.025414
1.822000,36.471780,0.014977
1.822500,36.481775,0.003755
1.823000,36.491770,-0.007666
1.823500,36.501765,-0.018689
1.824000,36.511760,-0.028737
1.824500,36.521755,-0.037285
1.825000,36.531750,-0.043882
1.825500,36.541745,-0.048182
1.826000,36.551740,-0.049958
1.826500,36.561735,-0.049114
1.827000,36.571730,-0.045692
1.827500,36.581725,-0.039870
1.828000,36.591720,-0.031952
1.828500,36.601715,-0.022353
1.829000,36.611710,-0.011575
1.829500,36.621705,-0.000186
1.830000,36.631700,0.011217
1.830500,36.641695,0.022032
1.831000,36.651690,0.031688
1.831500,36.661685,0.039676
1.832000,36.671680,0.045572
1.832500,36.681675,0.049065
1.833000,36.691670,0.049966
1.833500,36.701665,0.048228
1.834000,36.711660,0.043938
1.834500,36.721655,0.037323
1.835000,36.731650,0.028730
1.835500,36.741645,0.018614
1.836000,36.751640,0.007508
1.836500,36.761635,-0.003999
1.837000,36.771630,-0.015297
1.837500,36.781625,-0.025786
1.838000,36.791620,-0.034908
1.838500,36.801615,-0.042177
1.839000,36.811610,-0.047207
1.839500,36.821605,-0.049726
1.840000,36.831600,-0.049600
1.840500,36.841595,-0.046832
1.841000,36.851590,-0.041569
1.841500,36.861585,-0.034088
1.842000,36.871580,-0.024786
1.842500,36.881575,-0.014160
1.843000,36.891570,-0.002775
1.843500,36.901565,0.008762
1.844000,36.911560,0.019833
1.844500,36.921555,0.029847
1.845000,36.931550,0.038266
1.845500,36.941545,0.044639
1.846000,36.951540,0.048622
1.846500,36.961535,0.050000
1.847000,36.971530,0.048697
1.847500,36.981525,0.044781
1.848000,36.991520,0.038460
1.848500,37.001515,0.030071
1.849000,37.011510,0.020064
1.849500,37.021505,0.008976
1.850000,37.031500,-0.002598
1.850500,37.041495,-0.014036
1.851000,37.051490,-0.024721
1.851500,37.061485,-0.034076
1.852000,37.071480,-0.041596
1.852500,37.081475,-0.046875
1.853000,37.091470,-0.049625
1.853500,37.101465,-0.049696
1.854000,37.111460,-0.047082
1.854500,37.121455,-0.041921
1.855000,37.131450,-0.034492
1.855500,37.141445,-0.025194
1.856000,37.151440,-0.014530
1.856500,37.161435,-0.003076
1.857000,37.171430,0.008549
1.857500,37.181425,0.019712
1.858000,37.191420,0.029809
1.858500,37.201415,0.038290
1.859000,37.211410,0.044694
1.859500,37.221405,0.048670
1.860000,37.231400,0.050000
1.860500,37.241395,0.048610
1.861000,37.251390,0.044574
1.861500,37.261385,0.038108
1.862000,37.271380,0.029564
1.862500,37.281375,0.019406
1.863000,37.291370,0.008187
1.863500,37.301365,-0.003482
1.864000,37.311360,-0.014965
1.864500,37.321355,-0.025632
1.865000,37.331350,-0.034901
1.865500,37.341345,-0.042263
1.866000,37.351340,-0.047314
1.866500,37.361335,-0.049776
1.867000,37.371330,-0.049511
1.867500,37.381325,-0.046532
1.868000,37.391320,-0.041000
1.868500,37.401315,-0.033217
1.869000,37.411310,-0.023608
1.869500,37.421305,-0.012699
1.870000,37.431300,-0.001090
1.870500,37.441295,0.010583
1.871000,37.451290,0.021676
1.871500,37.461285,0.031579
1.872000,37.471280,0.039745
1.872500,37.481275,0.045722
1.873000,37.491270,0.049181
1.873500,37.501265,0.049927
1.874000,37.511260,0.047917
1.874500,37.521255,0.043261
1.875000,37.531250,0.036212
1.875500,37.541245,0.027160
1.876000,37.551240,0.016604
1.876500,37.561235,0.005125
1.877000,37.571230,-0.006640
1.877500,37.581225,-0.018041
1.878000,37.591220,-0.028444
1.878500,37.601215,-0.037272
1.879000,37.611210,-0.044035
1.879500,37.621205,-0.048354
1.880000,37.631200,-0.049989
1.880500,37.641195,-0.048846
1.881000,37.651190,-0.044986
1.881500,37.661185,-0.038622
1.882000,37.671180,-0.030106
1.882500,37.681175,-0.019912
1.883000,37.691170,-0.008605
1.883500,37.701165,0.003185
1.884000,37.711160,0.014800
1.884500,37.721155,0.025592
1.885000,37.731150,0.034957
1.885500,37.741145,0.042372
1.886000,37.751140,0.047420
1.886500,37.761135,0.049817
1.887000,37.771130,0.049427
1.887500,37.781125,0.046269
1.888000,37.791120,0.040518
1.888500,37.801115,0.032495
1.889000,37.811110,0.022647
1.889500,37.821105,0.011526
1.890000,37.831100,-0.000245
1.890500,37.841095,-0.012005
1.891000,37.851090,-0.023094
1.891500,37.861085,-0.032887
1.892000,37.871080,-0.040832
1.892500,37.881075,-0.046481
1.893000,37.891070,-0.049514
1.893500,37.901065,-0.049758
1.894000,37.911060,-0.047197
1.894500,37.921055,-0.041972
1.895000,37.931050,-0.034378
1.895500,37.941045,-0.024841
1.896000,37.951040,-0.013898
1.896500,37.961035,-0.002166
1.897000,37.971030,0.009691
1.897500,37.981025,0.021003
1.898000,37.991020,0.031129
1.898500,38.001015,0.039494
1.899000,38.011010,0.045623
1.899500,38.021005,0.049167
1.900000,38.031000,0.049922
1.900500,38.040995,0.047844
1.901000,38.050990,0.043048
1.901500,38.060985,0.035805
1.902000,38.070980,0.026525
1.902500,38.080975,0.015733
1.903000,38.090970,0.004043
1.903500,38.100965,-0.007880
1.904000,38.110960,-0.019357
1.904500,38.120955,-0.029734
1.905000,38.130950,-0.038417
1.905500,38.140945,-0.044911
1.906000,38.150940,-0.048843
1.906500,38.160935,-0.049986
1.907000,38.170930,-0.048272
1.907500,38.180925,-0.043798
1.908000,38.190920,-0.036817
1.908500,38.200915,-0.027727
1.909000,38.210910,-0.017047
1.909500,38.220905,-0.005387
1.910000,38.230900,0.006584
1.910500,38.240895,0.018181
1.911000,38.250890,0.028738
1.911500,38.260885,0.037647
1.912000,38.270880,0.044396
1.912500,38.280875,0.048594
1.913000,38.290870,0.050000
1.913500,38.300865,0.048529
1.914000,38.310860,0.044264
1.914500,38.320855,0.037448
1.915000,38.330850,0.028473
1.915500,38.340845,0.017853
1.916000,38.350840,0.006201
1.916500,38.360835,-0.005811
1.917000,38.370830,-0.017492
1.917500,38.380825,-0.028164
1.918000,38.390820,-0.037212
1.918500,38.400815,-0.044109
1.919000,38.410810,-0.048456
1.919500,38.420805,-0.049998
1.920000,38.430800,-0.048645
1.920500,38.440795,-0.044472
1.921000,38.450790,-0.037719
1.921500,38.460785,-0.028776
1.922000,38.470780,-0.018161
1.922500,38.480775,-0.006488
1.923000,38.490770,0.005565
1.923500,38.500765,0.017297
1.924000,38.510760,0.028027
1.924500,38.520755,0.037128
1.925000,38.530750,0.044069
1.925500,38.540745,0.048445
1.926000,38.550740,0.049998
1.926500,38.560735,0.048636
1.927000,38.570730,0.044436
1.927500,38.580725,0.037641
1.928000,38.590720,0.028645
1.928500,38.600715,0.017973
1.929000,38.610710,0.006248
1.929500,38.620705,-0.005846
1.930000,38.630700,-0.017601
1.930500,38.640695,-0.028328
1.931000,38.650690,-0.037398
1.931500,38.660685,-0.044278
1.932000,38.670680,-0.048563
1.932500,38.680675,-0.050000
1.933000,38.690670,-0.048501
1.933500,38.700665,-0.044154
1.934000,38.710660,-0.037210
1.934500,38.720655,-0.028076
1.935000,38.730650,-0.017289
1.935500,38.740645,-0.005481
1.936000,38.750640,0.006653
1.936500,38.760635,0.018397
1.937000,38.770630,0.029061
1.937500,38.780625,0.038012
1.938000,38.790620,0.044723
1.938500,38.800615,0.048795
1.939000,38.810610,0.049986
1.939500,38.820605,0.048223
1.940000,38.830600,0.043607
1.940500,38.840595,0.036411
1.941000,38.850590,0.027057
1.941500,38.860585,0.016099
1.942000,38.870580,0.004184
1.942500,38.880575,-0.007982
1.943000,38.890570,-0.019678
1.943500,38.900565,-0.030209
1.944000,38.910560,-0.038948
1.944500,38.920555,-0.045377
1.945000,38.930550,-0.049110
1.945500,38.940545,-0.049923
1.946000,38.950540,-0.047766
1.946500,38.960535,-0.042766
1.947000,38.970530,-0.035217
1.947500,38.980525,-0.025568
1.948000,38.990520,-0.014392
1.948500,39.000515,-0.002354
1.949000,39.010510,0.009827
1.949500,39.020505,0.021424
1.950000,39.030500,0.031744
1.950500,39.040495,0.040169
1.951000,39.050490,0.046195
1.951500,39.060485,0.049458
1.952000,39.070480,0.049761
1.952500,39.080475,0.047084
1.953000,39.090470,0.041584
1.953500,39.100465,0.033591
1.954000,39.110460,0.023580
1.954500,39.120455,0.012152
1.955000,39.130450,-0.000009
1.955500,39.140445,-0.012173
1.956000,39.150440,-0.023607
1.956500,39.160435,-0.033625
1.957000,39.170430,-0.041623
1.957500,39.180425,-0.047116
1.958000,39.190420,-0.049773
1.958500,39.200415,-0.049432
1.959000,39.210410,-0.046110
1.959500,39.220405,-0.040006
1.960000,39.230400,-0.031486
1.960500,39.240395,-0.021063
1.961000,39.250390,-0.009365
1.961500,39.260385,0.002903
1.962000,39.270380,0.014998
1.962500,39.280375,0.026188
1.963000,39.290370,0.035796
1.963500,39.300365,0.043238
1.964000,39.310360,0.048062
1.964500,39.320355,0.049974
1.965000,39.330350,0.048854
1.965500,39.340345,0.044770
1.966000,39.350340,0.037965
1.966500,39.360335,0.028853
1.967000,39.370330,0.017985
1.967500,39.380325,0.006021
1.968000,39.390320,-0.006313
1.968500,39.400315,-0.018266
1.969000,39.410310,-0.029109
1.969500,39.420305,-0.038181
1.970000,39.430300,-0.044928
1.970500,39.440295,-0.048936
1.971000,39.450290,-0.049958
1.971500,39.460285,-0.047930
1.972000,39.470280,-0.042974
1.972500,39.480275,-0.035390
1.973000,39.490270,-0.025640
1.973500,39.500265,-0.014319
1.974000,39.510260,-0.002119
1.974500,39.520255,0.010214
1.975000,39.530250,0.021925
1.975500,39.540245,0.032294
1.976000,39.550240,0.040685
1.976500,39.560235,0.046581
1.977000,39.570230,0.049619
1.977500,39.580225,0.049610
1.978000,39.590220,0.046552
1.978500,39.600215,0.040630
1.979000,39.610210,0.032208
1.979500,39.620205,0.021800
1.980000,39.630200,0.010048
1.980500,39.640195,-0.002326
1.981000,39.650190,-0.014560
1.981500,39.660185,-0.025899
1.982000,39.670180,-0.035642
1.982500,39.680175,-0.043188
1.983000,39.690170,-0.048068
1.983500,39.700165,-0.049978
1.984000,39.710160,-0.048799
1.984500,39.720155,-0.044600
1.985000,39.730150,-0.037641
1.985500,39.740145,-0.028348
1.986000,39.750140,-0.017298
1.986500,39.760135,-0.005172
1.987000,39.770130,0.007278
1.987500,39.780125,0.019279
1.988000,39.790120,0.030086
1.988500,39.800115,0.039027
1.989000,39.810110,0.045545
1.989500,39.820105,0.049234
1.990000,39.830100,0.049860
1.990500,39.840095,0.047384
1.991000,39.850090,0.041957
1.991500,39.860085,0.033915
1.992000,39.870080,0.023757
1.992500,39.880075,0.012115
1.993000,39.890070,-0.000286
1.993500,39.900065,-0.012672
1.994000,39.910060,-0.024269
1.994500,39.920055,-0.034353
1.995000,39.930050,-0.042292
1.995500,39.940045,-0.047588
1.996000,39.950040,-0.049907
1.996500,39.960035,-0.049102
1.997000,39.970030,-0.045221
1.997500,39.980025,-0.038506
1.998000,39.990020,-0.029374
1.998500,40.000015,-0.018397
1.999000,40.010010,-0.006264
1.999500,40.020005,0.006267
2.000000,40.030000,0.018406
2.000500,40.039995,0.029392
2.001000,40.049990,0.038532
2.001500,40.059985,0.045249
2.002000,40.069980,0.049120
2.002500,40.079975,0.049898
2.003000,40.089970,0.047532
2.003500,40.099965,0.042169
2.004000,40.109960,0.034145
2.004500,40.119955,0.023964
2.005000,40.129950,0.012267
2.005500,40.139945,-0.000207
