# Joint1, Joint2, Joint3, Joint4, Joint5, Joint6
 91.375125, 53.398700, -1.854787, -0.201843,-53.169778,  4.790813
 91.573835, 52.992873, -1.880735, -0.196426,-53.099434,  4.816173
 91.786730, 52.594149, -1.906620, -0.189907,-53.021854,  4.841518
 92.012681, 52.204093, -1.932433, -0.182336,-52.937708,  4.866852
 92.250505, 51.824225, -1.958166, -0.173769,-52.847709,  4.892176
 92.498975, 51.456015, -1.983809, -0.164268,-52.752610,  4.917492
 92.756827, 51.100878, -2.009355, -0.153900,-52.653191,  4.942802
 93.022763, 50.760168, -2.034797, -0.142736,-52.550260,  4.968108
 93.295464, 50.435171, -2.060128, -0.130850,-52.444639,  4.993411
 93.573593, 50.127105, -2.085343, -0.118321,-52.337162,  5.018712
 93.855800, 49.837112, -2.110436, -0.105231,-52.228664,  5.044013
 94.140735, 49.565991, -2.135405, -0.091662,-52.119977,  5.069315
 94.427049, 49.313922, -2.160245, -0.077701,-52.011923,  5.094619
 94.713406, 49.080753, -2.184954, -0.063434,-51.905305,  5.119925
 94.998485, 48.866305, -2.209530, -0.048950,-51.800902,  5.145234
 95.280989, 48.670400, -2.233972, -0.034336,-51.699465,  5.170547
 95.559650, 48.492865, -2.258280, -0.019680,-51.601707,  5.195864
 95.833237, 48.333524, -2.282455, -0.005070,-51.508302,  5.221184
 96.100559, 48.192207, -2.306497,  0.009408,-51.419878,  5.246507
 96.360473, 48.068744, -2.330408,  0.023670,-51.337010,  5.271834
 96.611888, 47.962965, -2.354191,  0.037635,-51.260220,  5.297164
 96.853769, 47.874704, -2.377849,  0.051222,-51.189974,  5.322496
 97.085144, 47.803795, -2.401385,  0.064356,-51.126673,  5.347829
 97.305105, 47.750074, -2.424806,  0.076963,-51.070658,  5.373163
 97.512815, 47.713379, -2.448115,  0.088976,-51.022203,  5.398496
 97.707509, 47.693550, -2.471319,  0.100328,-50.981515,  5.423827
 97.888497, 47.690427, -2.494423,  0.110962,-50.948735,  5.449155
 98.055167, 47.703852, -2.517435,  0.120821,-50.923935,  5.474479
 98.206988, 47.733668, -2.540362,  0.129855,-50.907120,  5.499797
 98.343512, 47.779722, -2.563211,  0.138021,-50.898231,  5.525108
 98.464371, 47.841860, -2.585992,  0.145280,-50.897139,  5.550410
 98.569283, 47.919929, -2.608712,  0.151598,-50.903659,  5.575701
 98.658051, 48.013780, -2.631382,  0.156950,-50.917539,  5.600981
 98.730559, 48.123264, -2.654009,  0.161312,-50.938475,  5.626246
 98.786778, 48.248232, -2.676605,  0.164672,-50.966105,  5.651496
