# Joint1, Joint2, Joint3, Joint4, Joint5, Joint6
  9.567707, 13.477869,  0.042467, -0.054920, -2.171830,  0.101314
  9.458208, 13.392035,  0.046980, -0.025981, -2.006471,  0.100827
  9.329866, 13.290620,  0.051017,  0.002792, -1.832174,  0.100342
  9.182988, 13.173769,  0.054572,  0.031230, -1.649140,  0.099863
  9.017875, 13.041631,  0.057636,  0.059169, -1.457570,  0.099395
  8.834824, 12.894350,  0.060205,  0.086448, -1.257787,  0.098944
  8.634126, 12.732071,  0.062274,  0.112914, -1.050652,  0.098512
  8.416069, 12.554937,  0.063843,  0.138419, -0.837710,  0.098105
  8.180935, 12.363088,  0.064909,  0.162822, -0.620796,  0.097725
  7.929002, 12.156664,  0.065474,  0.185991, -0.401757,  0.097377
  7.660542, 11.935805,  0.065541,  0.207803, -0.182428,  0.097063
  7.375825, 11.700648,  0.065112,  0.228144,  0.035380,  0.096786
  7.075115, 11.451327,  0.064195,  0.246909,  0.249894,  0.096548
  6.758672, 11.187980,  0.062794,  0.264005,  0.459393,  0.096351
  6.426751, 10.910737,  0.060919,  0.279350,  0.662224,  0.096196
  6.079604, 10.619733,  0.058579,  0.292870,  0.856811,  0.096085
  5.717478, 10.315097,  0.055785,  0.304508,  1.041672,  0.096017
  5.340618,  9.996960,  0.052548,  0.314214,  1.215422,  0.095993
  4.949262,  9.665450,  0.048882,  0.321953,  1.376792,  0.096012
  4.543645,  9.320693,  0.044801,  0.327701,  1.524631,  0.096075
  4.124000,  8.962817,  0.040320,  0.331445,  1.657922,  0.096179
  3.690803,  8.591946,  0.035456,  0.333186,  1.776060,  0.096325
  3.245324,  8.208203,  0.030226,  0.332935,  1.879086,  0.096509
  2.789681,  7.811710,  0.024648,  0.330716,  1.967341,  0.096730
  2.326307,  7.402590,  0.018742,  0.326564,  2.041166,  0.096986
  1.857646,  6.980962,  0.012527,  0.320525,  2.100890,  0.097274
  1.386136,  6.546945,  0.006024,  0.312656,  2.146838,  0.097591
  0.914197,  6.100657, -0.000747,  0.303022,  2.179325,  0.097934
  0.444223,  5.642215, -0.007764,  0.291702,  2.198661,  0.098301
 -0.021437,  5.171734, -0.015004,  0.278780,  2.205146,  0.098687
 -0.480482,  4.689329, -0.022445,  0.264351,  2.199076,  0.099089
 -0.930677,  4.195113, -0.030065,  0.248516,  2.180739,  0.099504
